fixture_id,time_elapsed,time_extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,event_detail,event_comments
291441,45,,2287,Club America,105371.0,G. dos Santos,35603.0,H. Martín,Goal,Normal Goal,
291441,46,,2279,Tigres UANL,35516.0,J. Torres,35531.0,L. Quiñónes,subst,Substitution 2,
291441,52,,2287,Club America,35584.0,Emanuel Aguilera,,,Card,Yellow Card,
291441,57,,2279,Tigres UANL,35518.0,J. Aquino,35530.0,A. Gignac,Goal,Normal Goal,
291441,58,,2279,Tigres UANL,35530.0,André-Pierre Gignac,,,Card,Yellow Card,
291441,67,,2287,Club America,105371.0,G. dos Santos,2578.0,A. Ibarra,subst,Substitution 1,
291441,71,,2279,Tigres UANL,35530.0,A. Gignac,,,Goal,Normal Goal,
291441,79,,2287,Club America,35603.0,H. Martín,35604.0,Roger Martínez,subst,Substitution 2,
291441,80,,2287,Club America,35584.0,E. Aguilera,,,Goal,Penalty,
291441,83,,2279,Tigres UANL,35531.0,Luis Quiñones,,,Card,Yellow Card,
291441,87,,2287,Club America,35601.0,Andrés Ibargüen,,,Card,Yellow Card,
291441,88,,2287,Club America,35601.0,A. Ibargüen,35623.0,R. González,subst,Substitution 3,
291775,10,,2282,Monterrey,2881.0,J. Gallardo,,,Goal,Normal Goal,
291775,39,,2282,Monterrey,183.0,Vincent Janssen,,,Card,Yellow Card,
291775,41,,2288,Necaxa,36227.0,Rodrigo Noya,,,Card,Yellow Card,
291775,62,,2288,Necaxa,41451.0,J. Delgado,35642.0,K. Mercado,subst,Substitution 1,
291775,64,,2288,Necaxa,11588.0,M. Quiroga,35687.0,J. Angulo,Goal,Normal Goal,
291775,67,,2282,Monterrey,35539.0,Stefan Medina,,,Card,Yellow Card,
291775,70,,2282,Monterrey,35543.0,L. Vangioni,35550.0,M. Meza,subst,Substitution 1,
291775,73,,2282,Monterrey,183.0,V. Janssen,2881.0,J. Gallardo,Goal,Normal Goal,
291775,76,,2282,Monterrey,2888.0,C. Rodríguez,35547.0,J. Gónzalez,subst,Substitution 2,
291775,77,,2288,Necaxa,44435.0,Claudio Baeza,,,Card,Yellow Card,
291775,83,,2282,Monterrey,35555.0,D. Pabón,94557.0,J. Urretaviscaya,subst,Substitution 3,
291775,83,,2288,Necaxa,11588.0,M. Quiroga,35640.0,E. Herrera,subst,Substitution 2,
291775,86,,2288,Necaxa,35639.0,F. Gallegos,11493.0,M. Salas,subst,Substitution 3,
291776,16,,2282,Monterrey,35543.0,Leonel Vangioni,,,Card,Yellow Card,
291776,43,,2282,Monterrey,183.0,Vincent Janssen,,,Card,Yellow Card,
291776,43,,2282,Monterrey,183.0,V. Janssen,35552.0,R. Funes Mori,subst,Substitution 1,
291776,60,,2288,Necaxa,35642.0,K. Mercado,11493.0,M. Salas,subst,Substitution 1,
291776,64,,2282,Monterrey,2509.0,C. Ortiz,35547.0,J. Gónzalez,subst,Substitution 2,
291776,72,,2288,Necaxa,35639.0,F. Gallegos,35640.0,E. Herrera,subst,Substitution 2,
291776,73,,2288,Necaxa,44435.0,Claudio Baeza,,,Card,Yellow Card,
291776,75,,2282,Monterrey,35555.0,D. Pabón,2872.0,M. Layún,subst,Substitution 3,
291776,77,,2288,Necaxa,36471.0,R. Chávez,35637.0,R. Contreras,subst,Substitution 3,
291776,78,,2282,Monterrey,2883.0,Rodolfo Pizarro,,,Card,Yellow Card,
291776,90,5.0,2282,Monterrey,35552.0,R. Funes Mori,2883.0,R. Pizarro,Goal,Normal Goal,
291777,13,,2284,Monarcas,2556.0,Sebastián Vegas,,,Card,Yellow Card,
291777,16,,2284,Monarcas,2455.0,F. Aristeguieta,35729.0,L. Mendoza,Goal,Normal Goal,
291777,31,,2287,Club America,2878.0,Jorge Sánchez,,,Card,Yellow Card,
291777,35,,2287,Club America,2878.0,Jorge Sánchez,,,Card,Yellow Card,
291777,35,,2287,Club America,2878.0,Jorge Sánchez,,,Card,Red Card,
291777,39,,2287,Club America,35601.0,A. Ibargüen,35587.0,C. Vargas,subst,Substitution 1,
291777,51,,2284,Monarcas,35949.0,A. Rocha,35729.0,L. Mendoza,Goal,Normal Goal,
291777,58,,2287,Club America,35603.0,H. Martín,35604.0,Roger Martínez,subst,Substitution 2,
291777,69,,2287,Club America,105371.0,G. dos Santos,35590.0,F. Córdova,subst,Substitution 3,
291777,71,,2284,Monarcas,35944.0,R. Millar,35946.0,M. Osuna,subst,Substitution 1,
291777,78,,2284,Monarcas,2556.0,Sebastián Vegas,,,Card,Yellow Card,
291777,78,,2284,Monarcas,2556.0,Sebastián Vegas,,,Card,Red Card,
291777,80,,2284,Monarcas,2455.0,F. Aristeguieta,2570.0,G. Achilier,subst,Substitution 2,
291777,87,,2284,Monarcas,35958.0,M. Sansores,35954.0,S. Ferreira,subst,Substitution 3,
291778,37,,2287,Club America,2578.0,A. Ibarra,35601.0,A. Ibargüen,Goal,Normal Goal,
291778,39,,2284,Monarcas,35944.0,R. Millar,35946.0,M. Osuna,subst,Substitution 1,
291778,40,,2287,Club America,2578.0,A. Ibarra,35604.0,Roger Martínez,subst,Substitution 1,
291778,44,,2287,Club America,51530.0,F. Viñas,35604.0,Roger Martínez,Goal,Normal Goal,
291778,54,,2287,Club America,2506.0,Bruno Valdez,,,Card,Yellow Card,
291778,82,,2284,Monarcas,35661.0,J. Martínez,35954.0,S. Ferreira,subst,Substitution 2,
291778,83,,2287,Club America,2476.0,Guido Rodríguez,,,Card,Yellow Card,
291778,83,,2284,Monarcas,2570.0,G. Achilier,35956.0,G. Lezcano,subst,Substitution 3,
291778,86,,2287,Club America,51530.0,F. Viñas,35623.0,R. González,subst,Substitution 2,
291778,88,,2287,Club America,35603.0,H. Martín,2562.0,N. Castillo,subst,Substitution 3,
291778,90,,2284,Monarcas,2455.0,Fernando Aristeguieta,,,Card,Yellow Card,
292002,40,,2287,Club America,35601.0,A. Ibargüen,35604.0,Roger Martínez,subst,Substitution 1,
292002,45,,2287,Club America,2888.0,C. Rodríguez,,,Goal,Own Goal,
292002,45,1.0,2282,Monterrey,35539.0,S. Medina,2888.0,C. Rodríguez,Goal,Normal Goal,
292002,53,,2287,Club America,35590.0,Sebastián Cordova,,,Card,Red Card,
292002,57,,2282,Monterrey,35543.0,L. Vangioni,183.0,V. Janssen,subst,Substitution 1,
292002,58,,2287,Club America,35603.0,H. Martín,35623.0,R. González,subst,Substitution 2,
292002,65,,2282,Monterrey,35555.0,Dorlan Pabón,,,Card,Yellow Card,
292002,69,,2282,Monterrey,2873.0,C. Montes,2872.0,M. Layún,subst,Substitution 2,
292002,80,,2282,Monterrey,2883.0,R. Pizarro,35550.0,M. Meza,subst,Substitution 3,
292002,81,,2287,Club America,51530.0,F. Viñas,35589.0,N. Benedetti,subst,Substitution 3,
292002,90,,2282,Monterrey,183.0,Vincent Janssen,,,Card,Yellow Card,
292002,90,,2287,Club America,35589.0,Nicolás Benedetti,,,Card,Yellow Card,
292002,90,,2287,Club America,2878.0,Jorge Sánchez,,,Card,Yellow Card,
292002,90,,2287,Club America,2476.0,Guido Rodríguez,,,Card,Yellow Card,
292002,90,3.0,2282,Monterrey,35552.0,R. Funes Mori,35541.0,N. Sánchez,Goal,Normal Goal,
292003,6,,2287,Club America,51530.0,F. Viñas,2578.0,A. Ibarra,Goal,Normal Goal,
292003,20,,2287,Club America,2476.0,Guido Rodríguez,,,Card,Yellow Card,
292003,28,,2287,Club America,2578.0,A. Ibarra,35589.0,N. Benedetti,subst,Substitution 1,
292003,30,,2282,Monterrey,2883.0,Rodolfo Pizarro,,,Card,Yellow Card,
292003,41,,2287,Club America,70473.0,R. Sánchez,,,Goal,Normal Goal,
292003,46,,2282,Monterrey,2883.0,R. Pizarro,183.0,V. Janssen,subst,Substitution 1,
292003,56,,2287,Club America,35589.0,Nicolás Benedetti,,,Card,Yellow Card,
292003,57,,2282,Monterrey,2872.0,M. Layún,2873.0,C. Montes,subst,Substitution 2,
292003,68,,2287,Club America,70473.0,R. Sánchez,35623.0,R. González,subst,Substitution 2,
292003,71,,2282,Monterrey,2881.0,J. Gallardo,35550.0,M. Meza,subst,Substitution 3,
292003,75,,2282,Monterrey,35552.0,R. Funes Mori,35555.0,D. Pabón,Goal,Normal Goal,
292003,80,,2282,Monterrey,35539.0,Stefan Medina,,,Card,Yellow Card,
292003,88,,2287,Club America,35604.0,Roger Martínez,105371.0,G. dos Santos,subst,Substitution 3,
292003,90,,2282,Monterrey,35543.0,Leonel Vangioni,,,Card,Yellow Card,
292003,96,,2287,Club America,35603.0,H. Martín,2562.0,N. Castillo,subst,Substitution 4,
292003,97,,2287,Club America,51530.0,Federico Viñas,,,Card,Yellow Card,
292003,109,,2282,Monterrey,35555.0,D. Pabón,35546.0,A. González,subst,Substitution 4,
293418,36,,2285,Santos Laguna,28337.0,Fernando Gorriarán,,,Card,Yellow Card,
293418,37,,2280,Club Tijuana,35985.0,Camilo Sanvezzo,,,Goal,Penalty,
293418,43,,2285,Santos Laguna,35792.0,Julio Furch,,,Card,Yellow Card,
293418,50,,2285,Santos Laguna,35777.0,Dória,,,Goal,Normal Goal,
293418,52,,2280,Club Tijuana,35813.0,M. Laínez,,,Goal,Normal Goal,
293418,60,,2280,Club Tijuana,31553.0,C. Falletti,13404.0,C. Rivera,subst,Substitution 1,
293418,68,,2285,Santos Laguna,35788.0,U. Rivas,51590.0,O. Rivero,subst,Substitution 1,
293418,70,,2285,Santos Laguna,35783.0,Brian Lozano,,,Card,Yellow Card,
293418,84,,2280,Club Tijuana,35813.0,M. Laínez,6496.0,M. Barbieri,subst,Substitution 2,
293418,84,,2285,Santos Laguna,35875.0,J. Van Rankin,35786.0,A. Preciado,subst,Substitution 2,
293418,89,,2285,Santos Laguna,2561.0,Diego Valdés,,,Card,Yellow Card,
293418,89,,2280,Club Tijuana,35985.0,Camilo Sanvezzo,35701.0,E. Torres,subst,Substitution 3,
293419,24,,2281,Toluca,16462.0,Anibal Chalá,,,Card,Yellow Card,
293419,33,,2284,Monarcas,35949.0,Aldo Rocha,,,Card,Yellow Card,
293419,38,,2281,Toluca,35727.0,E. Gigliotti,,,Goal,Normal Goal,
293419,45,,2284,Monarcas,35729.0,Luis Mendoza,,,Card,Yellow Card,
293419,59,,2284,Monarcas,35958.0,M. Sansores,2455.0,F. Aristeguieta,subst,Substitution 1,
293419,64,,2281,Toluca,51489.0,L. Fernández,35917.0,K. Escamilla,subst,Substitution 1,
293419,73,,2284,Monarcas,119194.0,P. Medina,35925.0,M. Rodríguez,subst,Substitution 2,
293419,75,,2284,Monarcas,35954.0,S. Ferreira,36111.0,C. Huerta,subst,Substitution 3,
293419,77,,2281,Toluca,35727.0,E. Gigliotti,35724.0,R. Ruíz,subst,Substitution 2,
293419,86,,2281,Toluca,35717.0,William da Silva,35976.0,J. Güemez,subst,Substitution 3,
293420,16,,2295,Cruz Azul,35574.0,E. Hernández,35571.0,R. Baca,Goal,Normal Goal,
293420,30,,2295,Cruz Azul,35576.0,Orbelín Pineda,,,Card,Red Card,
293420,44,,2283,Atlas,35850.0,Á. Márquez,,,Goal,Normal Goal,
293420,46,,2295,Cruz Azul,94562.0,S. Giménez,119190.0,J. Jiménez,subst,Substitution 1,
293420,64,,2295,Cruz Azul,35573.0,A. Gutiérrez,194501.0,S. González,subst,Substitution 2,
293420,68,,2283,Atlas,35772.0,J. Abella,35790.0,J. Correa,subst,Substitution 1,
293420,78,,2283,Atlas,35850.0,Á. Márquez,36180.0,É. Rivera,subst,Substitution 2,
293420,82,,2283,Atlas,50763.0,L. Acosta,94561.0,C. Trejo,subst,Substitution 3,
293420,84,,2283,Atlas,11523.0,Ignacio Jeraldino,,,Card,Yellow Card,
293420,86,,2295,Cruz Azul,2616.0,J. Rodríguez,35572.0,Josué Domínguez,subst,Substitution 3,
293420,87,,2283,Atlas,11523.0,I. Jeraldino,35847.0,U. Cardona,Goal,Normal Goal,
293421,17,,2278,Guadalajara Chivas,35880.0,Jesus Molina,,,Card,Yellow Card,
293421,34,,2278,Guadalajara Chivas,2889.0,E. Vega,,,Goal,Normal Goal,
293421,36,,2278,Guadalajara Chivas,35503.0,J. Macías,35879.0,E. López,Goal,Normal Goal,
293421,39,,2298,FC Juarez,47373.0,Diego Rolán,,,Card,Yellow Card,
293421,41,,2298,FC Juarez,25225.0,Darío Lezcano,,,Card,Yellow Card,
293421,42,,2278,Guadalajara Chivas,35874.0,Gilberto Sepulveda,,,Card,Yellow Card,
293421,49,,2298,FC Juarez,36465.0,J. Lacerda,36466.0,L. López,subst,Substitution 1,
293421,59,,2298,FC Juarez,35665.0,Á. Sagal,36490.0,F. Santos,subst,Substitution 2,
293421,69,,2278,Guadalajara Chivas,2889.0,Alexis Vega,,,Card,Yellow Card,
293421,69,,2278,Guadalajara Chivas,2885.0,I. Brizuela,51069.0,C. Antuna,subst,Substitution 1,
293421,71,,2278,Guadalajara Chivas,2889.0,E. Vega,35687.0,J. Angulo,subst,Substitution 2,
293421,71,,2298,FC Juarez,36487.0,M. Fernández,70766.0,W. Mendieta,subst,Substitution 3,
293421,81,,2278,Guadalajara Chivas,35877.0,F. Beltrán,2884.0,J. Vázquez,subst,Substitution 3,
293422,6,,2290,Club Queretaro,35689.0,F. Castillo,,,Goal,Normal Goal,
293422,23,,2290,Club Queretaro,35686.0,Julián Velázquez,,,Card,Yellow Card,
293422,24,,2289,Leon,2586.0,Á. Mena,,,Goal,Penalty,
293422,44,,2289,Leon,35826.0,L. Ramos,35484.0,F. Navarro,Goal,Normal Goal,
293422,56,,2290,Club Queretaro,35689.0,Fabian Castillo,,,Card,Yellow Card,
293422,57,,2290,Club Queretaro,35731.0,E. Triverio,35700.0,A. Nahuelpán,subst,Substitution 1,
293422,57,,2290,Club Queretaro,127217.0,S. Manríquez,13953.0,O. Arellano,subst,Substitution 2,
293422,69,,2289,Leon,35826.0,L. Ramos,2845.0,J. Campbell,subst,Substitution 1,
293422,72,,2290,Club Queretaro,35981.0,M. Ruiz,35974.0,J. Cortizo,subst,Substitution 3,
293422,72,,2289,Leon,2586.0,Á. Mena,,,Goal,Penalty,
293422,76,,2289,Leon,35494.0,Y. Moreno,35485.0,O. Rodríguez,subst,Substitution 2,
293422,78,,2289,Leon,35485.0,Osvaldo Rodriguez,,,Card,Yellow Card,
293422,85,,2289,Leon,35671.0,V. Sosa,194502.0,S. Zamora,subst,Substitution 3,
652938,27,,2286,U.N.A.M. - Pumas,266345.0,E. Lira,,,Card,Yellow Card,
652938,34,,2286,U.N.A.M. - Pumas,35908.0,A. Mozo,,,Card,Yellow Card,
652938,62,,2286,U.N.A.M. - Pumas,51213.0,S. Saucedo,286661.0,Ángel García,subst,Substitution 1,
652938,77,,2286,U.N.A.M. - Pumas,2984.0,G. Torres,35928.0,J. Iturbe,subst,Substitution 2,
652938,81,,2291,Puebla,35768.0,S. Ormeño,36088.0,G. Martínez,subst,Substitution 1,
652938,81,,2291,Puebla,51776.0,M. Araújo,35632.0,D. Álvarez,subst,Substitution 2,
652938,83,,2286,U.N.A.M. - Pumas,6037.0,F. Álvarez,35919.0,C. Gutiérrez,subst,Substitution 3,
652938,89,,2291,Puebla,35965.0,G. Corral,10066.0,Gustavo Ferrareis,subst,Substitution 3,
652938,90,2.0,2286,U.N.A.M. - Pumas,51640.0,F. F. Waller Martiarena,,,Card,Yellow Card,
652939,58,,2288,Necaxa,35642.0,K. Mercado,70648.0,J. Aguilar,subst,Substitution 1,
652939,59,,2280,Club Tijuana,63969.0,F. Martínez,51096.0,M. Manotas,Goal,Normal Goal,
652939,69,,2288,Necaxa,36036.0,M. De Luna,36057.0,Ian González,subst,Substitution 2,
652939,73,,2280,Club Tijuana,63969.0,F. Martínez,35975.0,J. Gómez,subst,Substitution 1,
652939,73,,2280,Club Tijuana,51096.0,M. Manotas,36187.0,E. López,subst,Substitution 2,
652939,73,,2280,Club Tijuana,10252.0,J. Sornoza,35689.0,F. Castillo,subst,Substitution 3,
652939,77,,2280,Club Tijuana,2559.0,E. Pavez,,,Card,Yellow Card,
652939,79,,2288,Necaxa,35634.0,M. Barragán,11493.0,M. Salas,subst,Substitution 3,
652939,79,,2288,Necaxa,41451.0,J. Delgado,35614.0,C. Guzmán,subst,Substitution 4,
652939,80,,2288,Necaxa,35914.0,D. Cabrera,35620.0,B. Carvallo,subst,Substitution 5,
652939,83,,2280,Club Tijuana,6029.0,D. Barbona,35981.0,M. Ruiz,subst,Substitution 4,
652939,83,,2280,Club Tijuana,13404.0,C. Rivera,35974.0,J. Cortizo,subst,Substitution 5,
652939,90,3.0,2280,Club Tijuana,35738.0,V. Lorona,,,Card,Yellow Card,
652940,11,,2289,Leon,2882.0,L. Montes,35668.0,V. Dávila,Goal,Normal Goal,
652940,25,,2289,Leon,36083.0,D. Ramírez,2586.0,Á. Mena,subst,Substitution 1,
652940,29,,2289,Leon,35668.0,V. Dávila,2586.0,Á. Mena,Goal,Normal Goal,
652940,43,,14002,Mazatlán,13596.0,M. Rangel,36366.0,D. Amador,Goal,Normal Goal,
652940,44,,2289,Leon,30927.0,S. Colombatto,,,Card,Yellow Card,
652940,45,2.0,2289,Leon,2487.0,W. Tesillo,,,Card,Yellow Card,
652940,46,,14002,Mazatlán,304886.0,S. Rodríguez,35937.0,E. Velarde,subst,Substitution 1,
652940,46,,14002,Mazatlán,35512.0,I. Jiménez,35944.0,R. Millar,subst,Substitution 2,
652940,46,,14002,Mazatlán,13439.0,J. Ortiz,36330.0,J. Padilla,subst,Substitution 3,
652940,55,,14002,Mazatlán,10356.0,Giovanni Augusto,36366.0,D. Amador,Goal,Normal Goal,
652940,58,,14002,Mazatlán,35483.0,A. Mosquera,,,Goal,Own Goal,
652940,70,,2289,Leon,35727.0,E. Gigliotti,92574.0,G. Burón,subst,Substitution 2,
652940,70,,2289,Leon,30927.0,S. Colombatto,35889.0,J. Godínez,subst,Substitution 3,
652940,73,,14002,Mazatlán,13596.0,M. Rangel,36366.0,D. Amador,Goal,Normal Goal,
652940,78,,2289,Leon,2882.0,L. Montes,,,Card,Red Card,
652940,79,,14002,Mazatlán,36366.0,D. Amador,35897.0,W. Sandoval,subst,Substitution 4,
652940,79,,14002,Mazatlán,35985.0,Camilo Sanvezzo,35729.0,L. Mendoza,subst,Substitution 5,
652940,82,,2289,Leon,2487.0,W. Tesillo,161558.0,P. Hernández,subst,Substitution 4,
652940,82,,2289,Leon,35668.0,V. Dávila,35623.0,R. González,subst,Substitution 5,
652940,82,,14002,Mazatlán,36330.0,J. Padilla,,,Card,Yellow Card,
652940,90,6.0,2289,Leon,2586.0,Á. Mena,161558.0,P. Hernández,Goal,Normal Goal,
652941,2,,2295,Cruz Azul,35574.0,E. Hernández,35995.0,S. Jurado,Goal,Normal Goal,
652941,21,,2314,Atletico San Luis,36227.0,R. Noya,,,Card,Yellow Card,
652941,22,,2295,Cruz Azul,2616.0,J. Rodríguez,,,Goal,Penalty,
652941,32,,2314,Atletico San Luis,36059.0,N. Ibáñez,,,Goal,Penalty,
652941,46,,2295,Cruz Azul,94562.0,S. Giménez,16552.0,B. Angulo,subst,Substitution 1,
652941,46,,2295,Cruz Azul,2434.0,Y. Yotún,35970.0,L. Romo,subst,Substitution 2,
652941,46,,2314,Atletico San Luis,35639.0,F. Gallegos,203413.0,D. Rodriguez,subst,Substitution 1,
652941,60,,2295,Cruz Azul,10496.0,W. Montoya,2879.0,R. Alvarado,subst,Substitution 3,
652941,61,,2295,Cruz Azul,35561.0,A. Aldrete,35694.0,I. Rivero,subst,Substitution 4,
652941,73,,2295,Cruz Azul,35574.0,E. Hernández,35571.0,R. Baca,subst,Substitution 5,
652941,74,,2295,Cruz Azul,35560.0,P. Aguilar,,,Goal,Normal Goal,
652941,77,,2314,Atletico San Luis,35562.0,Julio Domínguez,,,Goal,Own Goal,
652941,82,,2314,Atletico San Luis,6711.0,D. Batallini,11621.0,L. Passerini,subst,Substitution 2,
652941,90,1.0,2314,Atletico San Luis,203413.0,D. Rodriguez,,,Card,Yellow Card,
652942,18,,2282,Monterrey,35546.0,A. González,2872.0,M. Layún,Goal,Normal Goal,
652942,35,,2279,Tigres UANL,2518.0,C. González,35531.0,L. Quiñónes,Goal,Normal Goal,
652942,45,,2282,Monterrey,2881.0,J. Gallardo,,,Card,Yellow Card,
652942,53,,2279,Tigres UANL,35531.0,L. Quiñónes,10402.0,N. López,subst,Substitution 1,
652942,64,,2279,Tigres UANL,35530.0,A. Gignac,,,Goal,Penalty,
652942,66,,2282,Monterrey,1211.0,M. Kranevitter,2509.0,C. Ortiz,subst,Substitution 1,
652942,72,,2279,Tigres UANL,2876.0,L. Rodríguez,295606.0,E. Ávalos,subst,Substitution 2,
652942,78,,2282,Monterrey,2888.0,C. Rodríguez,35988.0,A. Loba,subst,Substitution 2,
652942,81,,2282,Monterrey,35552.0,R. Funes,,,Card,Yellow Card,
652942,83,,2282,Monterrey,35546.0,A. González,35554.0,A. Hurtado,subst,Substitution 3,
652942,89,,2279,Tigres UANL,2518.0,C. González,35532.0,J. Quiñones,subst,Substitution 3,
652942,90,8.0,2279,Tigres UANL,35521.0,R. Carioca,,,Card,Red Card,
652942,90,8.0,2282,Monterrey,2509.0,C. Ortiz,,,Card,Yellow Card,
652942,90,7.0,2279,Tigres UANL,35532.0,J. Quinones,,,Card,Yellow Card,
652942,90,6.0,2282,Monterrey,35554.0,A. Hurtado,,,Card,Yellow Card,
652942,90,2.0,2279,Tigres UANL,35530.0,A. Gignac,,,Card,Yellow Card,
652942,90,2.0,2282,Monterrey,2556.0,S. Vegas,,,Card,Red Card,
652942,90,2.0,2282,Monterrey,2556.0,S. Vegas,,,Card,Yellow Card,
652942,90,,2282,Monterrey,2556.0,S. Vegas,,,Card,Yellow Card,
652943,29,,2283,Atlas,2578.0,R. Ibarra,,,Card,Yellow Card,
652943,44,,2283,Atlas,35949.0,A. Rocha,,,Card,Yellow Card,
652943,46,,2278,Guadalajara Chivas,35503.0,J. Macías,35556.0,Á. Zaldívar,subst,Substitution 1,
652943,66,,2278,Guadalajara Chivas,35896.0,J. Sanchez,,,Card,Yellow Card,
652943,69,,2278,Guadalajara Chivas,35880.0,J. Molina,36077.0,S. Flores,subst,Substitution 2,
652943,69,,2278,Guadalajara Chivas,51069.0,U. Antuna,35877.0,F. Beltrán,subst,Substitution 3,
652943,78,,2283,Atlas,35578.0,M. Caraglio,35792.0,J. Furch,subst,Substitution 1,
652943,78,,2278,Guadalajara Chivas,35896.0,J. Sánchez,36111.0,C. Huerta,subst,Substitution 4,
652943,79,,2283,Atlas,35850.0,Á. Márquez,35856.0,E. Zaldivar,subst,Substitution 2,
652943,81,,2278,Guadalajara Chivas,35556.0,Á. Zaldívar,2889.0,E. Vega,Goal,Normal Goal,
652943,86,,2283,Atlas,35921.0,V. Malcorra,35860.0,J. Herrera,subst,Substitution 3,
652943,86,,2283,Atlas,35864.0,I. Torres,94561.0,C. Trejo,subst,Substitution 4,
652943,90,7.0,2278,Guadalajara Chivas,36111.0,C. S. Huerta Valera,,,Card,Yellow Card,
652943,90,2.0,2283,Atlas,35949.0,A. Rocha,35790.0,J. Correa,subst,Substitution 5,
652943,90,,2278,Guadalajara Chivas,35687.0,Jesús Ricardo Angulo Uriarte,41489.0,A. Briseño,subst,Substitution 5,
652944,8,,2281,Toluca,16432.0,M. Estrada,35715.0,A. Canelo,Goal,Normal Goal,
652944,11,,2281,Toluca,35659.0,R. López,,,Goal,Normal Goal,
652944,18,,2281,Toluca,35659.0,Raúl López,,,Card,Yellow Card,Foul
652944,34,,2287,Club America,2506.0,Bruno Valdez,,,Card,Yellow Card,Foul
652944,45,,2281,Toluca,35516.0,Jorge Torres,,,Card,Yellow Card,Time wasting
652944,46,,2287,Club America,35813.0,M. Laínez,36172.0,J. Escoboza,subst,Substitution 1,
652944,48,,2287,Club America,36172.0,Alonso Escoboza,,,Var,Goal cancelled,
652944,51,,2287,Club America,35584.0,E. Aguilera,,,Goal,Penalty,
652944,58,,2287,Club America,70473.0,R. Sánchez,750.0,Álvaro Fidalgo,subst,Substitution 2,
652944,58,,2287,Club America,35488.0,P. Aquino,136509.0,S. Naveda,subst,Substitution 3,
652944,58,,2287,Club America,35584.0,E. Aguilera,35569.0,J. Silva,subst,Substitution 4,
652944,64,,2281,Toluca,35586.0,Ó. Ortega,266634.0,B. Sartiaguin,subst,Substitution 1,
652944,69,,2287,Club America,35679.0,L. Fuentes,51530.0,F. Viñas,subst,Substitution 5,
652944,73,,2281,Toluca,35715.0,A. Canelo,16432.0,M. Estrada,Goal,Normal Goal,
652944,75,,2281,Toluca,35992.0,P. Yrizar,297145.0,J. Rodríguez,subst,Substitution 2,
652944,75,,2281,Toluca,16432.0,M. Estrada,35731.0,E. Triverio,subst,Substitution 3,
652944,85,,2287,Club America,36251.0,Alfonso Sánchez,,,Card,Yellow Card,Foul
652944,90,2.0,2281,Toluca,35497.0,R. Sambueza,286663.0,I. Violante,subst,Substitution 4,
652945,46,,2290,Club Queretaro,51407.0,J. Dos Santos,6163.0,H. Silveira,subst,Substitution 1,
652945,68,,2290,Club Queretaro,6163.0,H. Silveira,36229.0,E. Vera,Goal,Normal Goal,
652945,69,,2298,FC Juarez,35986.0,A. Del Valle,70766.0,W. Mendieta,subst,Substitution 1,
652945,77,,2290,Club Queretaro,19161.0,J. Montero,35917.0,K. Escamilla,subst,Substitution 2,
652945,78,,2298,FC Juarez,36490.0,F. Santos,182571.0,M. Galván,subst,Substitution 2,
652945,78,,2298,FC Juarez,50741.0,M. Fabián,36239.0,C. Rosel,subst,Substitution 3,
652945,82,,2290,Club Queretaro,51589.0,K. Ramírez,304885.0,A. Palma,subst,Substitution 3,
652945,86,,2298,FC Juarez,35924.0,A. Mendoza,35730.0,B. Rubio,subst,Substitution 4,
652945,89,,2290,Club Queretaro,35645.0,A. Sepúlveda,51392.0,H. Magallanes,subst,Substitution 4,
652946,39,,2292,Pachuca,35690.0,Luis Chávez,,,Card,Red Card,Violent conduct
652946,45,,2292,Pachuca,35669.0,R. De La Rosa,35658.0,J. Hernández,subst,Substitution 1,
652946,46,,2292,Pachuca,35657.0,F. Figueroa,36035.0,M. Catalán,subst,Substitution 2,
652946,54,,2292,Pachuca,126751.0,Kevin Álvarez,,,Var,Goal cancelled,
652946,58,,2292,Pachuca,35671.0,V. Sosa,,,Goal,Penalty,
652946,60,,2285,Santos Laguna,35786.0,E. Preciado,2561.0,D. Valdés,subst,Substitution 1,
652946,60,,2285,Santos Laguna,36019.0,R. Prieto,28337.0,F. Gorriarán,subst,Substitution 2,
652946,68,,2285,Santos Laguna,35878.0,A. Cervantes,35601.0,A. Ibargüen,subst,Substitution 3,
652946,71,,2292,Pachuca,35671.0,V. Sosa,2585.0,R. Ibarra,subst,Substitution 3,
652946,74,,2285,Santos Laguna,21395.0,F. Otero,35780.0,E. Orrantía,subst,Substitution 4,
652946,74,,2285,Santos Laguna,212841.0,S. Muñóz,11523.0,I. Jeraldino,subst,Substitution 5,
652946,86,,2292,Pachuca,35722.0,F. Pardo,35480.0,M. Herrera,subst,Substitution 4,
652946,90,,2292,Pachuca,11627.0,Carlos Moreno,,,Card,Yellow Card,Time wasting
652947,2,,2292,Pachuca,35669.0,R. De La Rosa,35722.0,F. Pardo,Goal,Normal Goal,
652947,20,,2292,Pachuca,35669.0,R. De La Rosa,35722.0,F. Pardo,Goal,Normal Goal,
652947,24,,2314,Atletico San Luis,92634.0,L. Ramírez,36471.0,R. Chávez,subst,Substitution 1,
652947,26,,2314,Atletico San Luis,35478.0,R. González,36471.0,R. Chávez,Goal,Normal Goal,
652947,46,,2314,Atletico San Luis,36471.0,Ricardo Chávez,,,Card,Yellow Card,Foul
652947,46,,2292,Pachuca,35657.0,F. Figueroa,36035.0,M. Catalán,subst,Substitution 1,
